Date,Close,High,Low,Open,Volume,Return,MA7,MA21
1997-06-10,0.0791670009493827,0.0854170024394989,0.0765630006790161,0.0854170024394989,109176000,-0.06371160953713939,0.07767857185431885,0.0787471673554844
1997-06-11,0.0770829990506172,0.0802080035209655,0.0765630006790161,0.0796879976987838,23760000,-0.02667680624180977,0.07790171461445941,0.07865957954996507
1997-06-12,0.0802080035209655,0.0822919979691505,0.0776040032505989,0.0791670009493827,32640000,0.03974055334470086,0.07879457197019028,0.0787370007485151
1997-06-13,0.0791670009493827,0.0812499970197677,0.0791670009493827,0.0812499970197677,13872000,-0.013063747102891111,0.07998514388288766,0.0787574769485564
1997-06-16,0.078645996749401,0.0802080035209655,0.078125,0.0802080035209655,18264000,-0.006602828669936063,0.0802084292684282,0.07783981022380643
1997-06-17,0.0752599984407424,0.0799480006098747,0.0747400000691413,0.0799480006098747,94128000,-0.04400796419924064,0.07912942873580109,0.07730657217048457
1997-06-18,0.0755209997296333,0.0768230035901069,0.0750000029802322,0.0760419964790344,49296000,0.0034619952479676757,0.0778645713414464,0.07683533394620527
1997-06-19,0.0755209997296333,0.0765630006790161,0.0750000029802322,0.0755209997296333,20064000,0.0,0.07734371402433934,0.0765377148276283
1997-06-20,0.0763019993901252,0.0776040032505989,0.0750000029802322,0.0765630006790161,67752000,0.010288382578777002,0.07723214264426906,0.0767733337623732
1997-06-23,0.0750000029802322,0.0770829990506172,0.0739580020308494,0.0770829990506172,20952000,-0.017210989001018744,0.07648814256702144,0.07702133378812241
1997-06-24,0.0755209997296333,0.0763019993901252,0.0739580020308494,0.0752599984407424,15024000,0.006922606422241669,0.07596728524991438,0.07704614315714149
1997-06-25,0.0755209997296333,0.0763019993901252,0.0744789987802505,0.0763019993901252,42120000,0.0,0.07552085710423329,0.07687252405143914
1997-06-26,0.0755209997296333,0.0760419964790344,0.0752599984407424,0.0760419964790344,63792000,0.0,0.07555814300264628,0.0768229049586114
1997-06-27,0.0744789987802505,0.0757810026407241,0.0739580020308494,0.0757810026407241,23760000,-0.013893569616598166,0.07540928572416301,0.07678571449858798
1997-06-30,0.0770829990506172,0.0799480006098747,0.0739580020308494,0.0755209997296333,54936000,0.03436556099599758,0.07563242848430358,0.07688490478765393
1997-07-01,0.0757810026407241,0.0770829990506172,0.0755209997296333,0.0770829990506172,25848000,-0.017035114630253867,0.07555800037724628,0.07689728587865825
1997-07-02,0.079426996409893,0.0796879976987838,0.0755209997296333,0.0757810026407241,77640000,0.04699067918268754,0.07619042801005496,0.07715771418242222
1997-07-03,0.0955730006098747,0.0958330035209655,0.0796879976987838,0.0799480006098747,251544000,0.18505204414359047,0.07905499956437514,0.07833580956572572
1997-07-07,0.1000000014901161,0.1010420024394989,0.0916669964790344,0.0916669964790344,161064000,0.04527984111884812,0.0825519998158727,0.07942709539617807
1997-07-08,0.1151039972901344,0.1166670024394989,0.1020829975605011,0.1020829975605011,310344000,0.14066584308120308,0.08820671375308715,0.0809647618305115
1997-07-09,0.1161459982395172,0.1192710027098655,0.1135419979691505,0.1151039972901344,165240000,0.009011961269023627,0.0941591422472681,0.08247766643762584
1997-07-10,0.1281249970197677,0.1286460012197494,0.1166670024394989,0.1166670024394989,181032000,0.09815832139284374,0.10145085624286103,0.08480899958383466
1997-07-11,0.1145830005407333,0.1260419934988021,0.1104170009493827,0.1260419934988021,210624000,-0.11170687069565129,0.1069939988000052,0.08659471394050684
1997-07-14,0.1067709997296333,0.1166670024394989,0.1057289987802505,0.1161459982395172,92088000,-0.07061310439577301,0.11090028498853953,0.08785961852187196
1997-07-15,0.1218750029802322,0.1239579990506172,0.1067709997296333,0.1067709997296333,185496000,0.13230960223029964,0.1146577138985906,0.08989333290429338
1997-07-16,0.1166670024394989,0.1247399970889091,0.1151039972901344,0.1223959997296333,60480000,-0.043672209907142434,0.11703871403421671,0.09170385698477423
1997-07-17,0.1109379976987838,0.1171879991889,0.1078130006790161,0.1171879991889,63384000,-0.05035227790548799,0.11644357123545233,0.09340280933039526
1997-07-18,0.1078130006790161,0.1109379976987838,0.1078130006790161,0.109375,15600000,-0.028573214764392344,0.11525314301252362,0.09494052366131825
1997-07-21,0.1091149970889091,0.109895996749401,0.1072919964790344,0.1088540032505989,11496000,0.012004094057679073,0.11253742873668668,0.09654023782128375
1997-07-22,0.1067709997296333,0.109375,0.1031249985098838,0.1083329990506172,31272000,-0.02171599371095594,0.11142142862081525,0.09799114259935557
1997-07-23,0.1145830005407333,0.1166670024394989,0.1088540032505989,0.109375,65184000,0.07061310439577301,0.11253742873668668,0.09987604724509372
1997-07-24,0.1130210012197494,0.1156250014901161,0.1109379976987838,0.1151039972901344,24336000,-0.0137258029903748,0.111272571342332,0.1016617616017659
1997-07-25,0.1114580035209655,0.1124999970197677,0.1109379976987838,0.1109379976987838,12408000,-0.013925783032748145,0.11052842863968436,0.10337304749659125
1997-07-28,0.1161459982395172,0.1197919994592666,0.1109379976987838,0.1114580035209655,51480000,0.0412001353259305,0.11127242871693199,0.10530757123515715
1997-07-29,0.1239579990506172,0.125,0.1166670024394989,0.1182290017604827,96288000,0.06509478565415261,0.11357885705573215,0.10766371410517464
1997-07-30,0.1223959997296333,0.1252599954605102,0.1213539987802505,0.125,50352000,-0.012681103296912744,0.11547614314726418,0.10982147604227063
1997-07-31,0.1197919994592666,0.1218750029802322,0.1166670024394989,0.1218750029802322,29088000,-0.021504786622325373,0.1173362859657832,0.11191723779553457
1997-08-01,0.1208330020308494,0.1208330020308494,0.1124999970197677,0.1171879991889,71760000,0.008652542834807384,0.11822914332151409,0.11388895234891343
1997-08-04,0.1156250014901161,0.1205729991197586,0.1151039972901344,0.1187499985098838,53424000,-0.044057235089121016,0.1186011433601379,0.11484380953368682
1997-08-05,0.1104170009493827,0.1166670024394989,0.1072919964790344,0.1166670024394989,60648000,-0.04608809262623288,0.11845242870705465,0.11533985712698523
1997-08-06,0.1124999970197677,0.1156250014901161,0.109375,0.1104170009493827,24864000,0.01868907905967383,0.11793157138994757,0.11521585711411063
1997-08-07,0.1088540032505989,0.1130210012197494,0.1062500029802322,0.1124999970197677,40680000,-0.032945630468044135,0.11577385770423067,0.11486861925749547
1997-08-08,0.1145830005407333,0.1151039972901344,0.1052080020308494,0.1083329990506172,44232000,0.051291891251194856,0.11465771496295926,0.11422376228230335
1997-08-11,0.116406001150608,0.1166670024394989,0.1124999970197677,0.1145830005407333,24792000,0.015784634308387818,0.11417400091886516,0.11431057183515454
1997-08-12,0.109895996749401,0.1151039972901344,0.109895996749401,0.1140630021691322,11424000,-0.05754965580102121,0.11261157159294397,0.11445938121704824
1997-08-13,0.109895996749401,0.1114580035209655,0.1083329990506172,0.1114580035209655,11808000,0.0,0.11179314234427037,0.1138889523489134
1997-08-14,0.1078130006790161,0.1124999970197677,0.1059900000691413,0.1088540032505989,20832000,-0.01913618324986263,0.11142114230564656,0.11346733321746184
1997-08-15,0.1057289987802505,0.1078130006790161,0.0968749970197677,0.1067709997296333,31944000,-0.019519046084565873,0.11045385684285838,0.11321928564991265
1997-08-18,0.1020829975605011,0.1026040017604827,0.0984380021691322,0.1026040017604827,35688000,-0.0350930211274465,0.10948657031570155,0.1129464283585548
1997-08-19,0.1083329990506172,0.1104170009493827,0.1026040017604827,0.1046880036592483,20064000,0.05942362398809359,0.10859371295997068,0.11290919035673137
1997-08-20,0.1083329990506172,0.109375,0.1036460027098655,0.109375,19992000,0.0,0.1074404269456863,0.11298357127677823
1997-08-21,0.1057289987802505,0.108594000339508,0.1036460027098655,0.1067709997296333,12480000,-0.02433060286064699,0.10684514152152194,0.11256195214532666
1997-08-22,0.1062500029802322,0.1062500029802322,0.1046880036592483,0.1052080020308494,14256000,0.0049156307441603495,0.10632428526878354,0.1122395236577306
1997-08-25,0.1109379976987838,0.1130210012197494,0.1052080020308494,0.1052080020308494,22536000,0.04317663010479777,0.10677071341446465,0.11221476147572196
1997-08-26,0.1171879991889,0.1177079975605011,0.1114580035209655,0.1119790002703666,51480000,0.05480800994236935,0.10840771347284314,0.1122643805685497
1997-08-27,0.1158849969506263,0.1161459982395172,0.1124999970197677,0.1153649985790252,27840000,-0.011181182160205926,0.11037942767143245,0.11187995189712156
1997-08-28,0.1187499985098838,0.1197919994592666,0.1140630021691322,0.1151039972901344,22944000,0.024422136625672268,0.11186757045132768,0.1117063327914192
1997-08-29,0.1169269979000091,0.1187499985098838,0.1161459982395172,0.1182290017604827,14448000,-0.015470639878762214,0.11309528457266939,0.11156990414574026
1997-09-02,0.1177079975605011,0.1187499985098838,0.1166670024394989,0.1171879991889,14640000,0.00665717015753222,0.11480657011270519,0.11142109440905704
1997-09-03,0.1166670024394989,0.1208330020308494,0.1156250014901161,0.1171879991889,39288000,-0.008883216781117732,0.11629471289260043,0.11147071350188478
1997-09-04,0.127603992819786,0.127603992819786,0.1171879991889,0.1182290017604827,66960000,0.08960791824817163,0.11867556933845788,0.1122891416861897
1997-09-05,0.125,0.1333329975605011,0.1229169964790344,0.1291670054197311,38160000,-0.02061792480992636,0.11979156945432931,0.11288437992334362
1997-09-08,0.1500000059604644,0.1510419994592666,0.125,0.1265629976987838,112968000,0.18232159653038313,0.12466514217002046,0.11484371338571817
1997-09-09,0.161979004740715,0.1692710071802139,0.1513019949197769,0.1570309996604919,179424000,0.07683139263489001,0.13084071448871065,0.11710066596666968
1997-09-10,0.1651040017604828,0.1664060056209564,0.15625,0.1656250059604644,77328000,0.01910886256865611,0.13772314361163546,0.1194196183766637
1997-09-11,0.1578129976987838,0.1666669994592666,0.1520829945802688,0.1666669994592666,85248000,-0.045164815836656776,0.14345242934567584,0.12170138032663431
1997-09-12,0.1843750029802322,0.1848960071802139,0.1578129976987838,0.1593749970197677,66672000,0.15556097005848185,0.15312500085149486,0.12524799967095962
1997-09-15,0.1546880006790161,0.1838539987802505,0.1526039987802505,0.1833329945802688,111672000,-0.17556155378745275,0.1569941448313849,0.1274801425281025
1997-09-16,0.1677079945802688,0.1770830005407333,0.1559900045394897,0.15625,128640000,0.08081415013802609,0.16309528691428046,0.1304315232804843
1997-09-17,0.1703130006790161,0.1749999970197677,0.1666669994592666,0.1729169934988021,52152000,0.01541358501131345,0.16599714330264498,0.13368057104803263
1997-09-18,0.1645829975605011,0.1734379976987838,0.1640630066394806,0.171875,42576000,-0.03422293721352888,0.1663691422769001,0.13635914240564614
1997-09-19,0.1973959952592849,0.2041669934988021,0.1687500029802322,0.1690099984407425,178584000,0.18179685194687553,0.17098228420530043,0.14060023746320174
1997-09-22,0.2249999940395355,0.2338539958000183,0.1973959952592849,0.2000000029802322,338760000,0.13088853636017747,0.18058042653969353,0.14627980866602486
1997-09-23,0.2312500029802322,0.2322919964790344,0.2197919934988021,0.224479004740715,153648000,0.027399013566558723,0.18727685511112213,0.1522321896184058
1997-09-24,0.21875,0.2406249940395355,0.2145829945802688,0.2322919964790344,164016000,-0.05556986404230127,0.19642856929983413,0.15736609448989228
1997-09-25,0.2039059996604919,0.2177080065011978,0.2026039958000183,0.2171880006790161,99360000,-0.07027042356597034,0.2015997128827231,0.16149552308377763
1997-09-26,0.2083330005407333,0.2130209952592849,0.2026039958000183,0.2036460041999817,54624000,0.021478661990782275,0.207031141434397,0.1658978089690208
1997-09-29,0.2020830065011978,0.2093749940395355,0.1979169994592666,0.2072920054197311,47424000,-0.030459227393920853,0.21238828556878223,0.16986604744479766
1997-09-30,0.2169270068407058,0.2174479961395263,0.190103992819786,0.2000000029802322,105096000,0.07088238667945476,0.2151784300804138,0.1746279526324499
1997-10-01,0.2010419964790344,0.2249999940395355,0.1968750059604644,0.2218749970197677,99984000,-0.07604709900679782,0.2117558590003422,0.17859623829523721
1997-10-02,0.2005210071802139,0.208854004740715,0.1994789987802505,0.2020830065011978,37536000,-0.0025948087169024177,0.2073660024574824,0.18258928614003317
1997-10-03,0.2007810026407241,0.2062499970197677,0.1989579945802688,0.2041669934988021,23280000,0.0012957597546236247,0.2047990028347287,0.1860739056553159
1997-10-06,0.2062499970197677,0.2062499970197677,0.1971350014209747,0.2000000029802322,40560000,0.026874235786186352,0.20513385960033959,0.1899429531324477
1997-10-07,0.2028650045394897,0.2093749940395355,0.2020830065011978,0.2041669934988021,34848000,-0.016548255204000526,0.20435271731444765,0.1924603340171632
1997-10-08,0.2002599984407425,0.2083330005407333,0.1992190033197403,0.2072920054197311,56136000,-0.012924241067687477,0.20409228759152545,0.19428323847906925
1997-10-09,0.1875,0.2010419964790344,0.1869789958000183,0.2000000029802322,79008000,-0.06583766908302563,0.19988842947142463,0.19534971458571293
1997-10-10,0.1950519979000091,0.203125,0.1833329945802688,0.1864580065011978,75744000,0.03948733350439899,0.19903271538870668,0.1971230003095808
1997-10-13,0.2000000029802322,0.2020830065011978,0.1963540017604828,0.1963540017604828,16296000,0.025051202534333173,0.19895828621728073,0.19786704792862841
1997-10-14,0.1989579945802688,0.2052080035209655,0.1916670054197311,0.203125,30936000,-0.005223661516965986,0.1986978564943586,0.19997514287630713
1997-10-15,0.1960940062999725,0.1984380036592483,0.1885419934988021,0.1984380036592483,47112000,-0.014499551705079473,0.19724700067724496,0.20132685772010253
1997-10-16,0.1812500059604644,0.1989579945802688,0.1802079975605011,0.1989579945802688,69624000,-0.0787168416070477,0.1941591437373842,0.2018476674954096
1997-10-17,0.1812500059604644,0.1828130036592483,0.1760420054197311,0.1807290017604828,50688000,0.0,0.1914434305259159,0.20264133456207453
1997-10-20,0.1911460012197494,0.1937499940395355,0.1833329945802688,0.1838539987802505,98256000,0.05316021371024512,0.19196428784302297,0.2023437157982871
1997-10-21,0.221353992819786,0.2218749970197677,0.1927080005407333,0.1979169994592666,241920000,0.1467256571752196,0.1957217156887054,0.20217009669258476
1997-10-22,0.2260420024394989,0.2309899926185608,0.21875,0.2208330035209655,104160000,0.020957636000673397,0.19944200132574347,0.20192209666683555
1997-10-23,0.2249999940395355,0.2281250059604644,0.2093749940395355,0.2114579975605011,113136000,-0.0046204577927761,0.20316228696278157,0.20221971543062298
1997-10-24,0.2513020038604736,0.2531250119209289,0.2270829975605011,0.2374999970197677,189840000,0.11055504278150084,0.21104914375713887,0.20447666801157444
1997-10-27,0.2135419994592666,0.2505210041999817,0.2114579975605011,0.240104004740715,121824000,-0.16282188639412348,0.2156622856855392,0.20472471557912364
1997-10-28,0.2473960071802139,0.25,0.1937499940395355,0.1958329975605011,234384000,0.14715678860125128,0.22511171443121772,0.2068824775162197
1997-10-29,0.2695310115814209,0.2750000059604645,0.25,0.2572920024394989,142536000,0.08569313382986583,0.2363095730543136,0.2093874301229204
1997-10-30,0.2562499940395355,0.2677080035209656,0.2520830035209656,0.2604170143604278,95400000,-0.05052994733969241,0.24129471608570638,0.21201638238770618
1997-10-31,0.2541669905185699,0.2729170024394989,0.2484380006790161,0.2682290077209472,100536000,-0.00816201320820069,0.24531257152557367,0.21457095302286597
1997-11-03,0.2536459863185882,0.2609379887580871,0.2473960071802139,0.2609379887580871,39984000,-0.0020519537961974058,0.24940485613686694,0.21708833319800236
1997-11-04,0.2479169964790344,0.2526040077209472,0.2411459982395172,0.25,47304000,-0.022845541661424516,0.2489212836538042,0.219072476029396
1997-11-05,0.2437500059604644,0.2559899985790252,0.2437500059604644,0.2489580065011978,61872000,-0.016950864195302322,0.2532367131539753,0.22101938085896625
1997-11-06,0.2330729961395263,0.2458329945802688,0.2317710071802139,0.2458329945802688,58272000,-0.044791441677455475,0.25119056871959133,0.22258190455890833
1997-11-07,0.2239580005407333,0.2320310026407241,0.2192710041999817,0.2208330035209655,52536000,-0.03989315596453005,0.2446801385709217,0.22431799982275277
1997-11-10,0.2104170024394989,0.2281250059604644,0.2104170024394989,0.2249999940395355,55296000,-0.06236724901689734,0.23813256834234503,0.22504966670558563
1997-11-11,0.1973959952592849,0.2156250029802322,0.1958329975605011,0.212239995598793,86256000,-0.06387944831897176,0.23002242616244722,0.22492566633792146
1997-11-12,0.1885419934988021,0.2093749940395355,0.1833329945802688,0.1888020038604736,173664000,-0.04589108009440095,0.2207218557596206,0.22442966628642305
1997-11-13,0.1929689943790435,0.1984380036592483,0.1885419934988021,0.1973959952592849,85800000,0.023208765854476968,0.21287214117390763,0.22428085619495025
1997-11-14,0.2083330005407333,0.2104170024394989,0.1890629976987838,0.1968750059604644,117384000,0.07660823854917108,0.20781256897108888,0.22557052260353447
1997-11-17,0.21875,0.2270829975605011,0.2109380066394806,0.2114579975605011,147888000,0.048791761575188025,0.2057664266654423,0.22735623660541712
1997-11-18,0.2208330035209655,0.2239580005407333,0.2171880006790161,0.21875,37320000,0.009477250463460998,0.20531999851976115,0.2287699033816655
1997-11-19,0.2255209982395172,0.2260420024394989,0.2156250029802322,0.2203129976987838,50688000,0.021006497485072786,0.20747771220547806,0.22896833221117652
1997-11-20,0.2291669994592666,0.2302079945802688,0.2255209982395172,0.2286459952592849,118464000,0.016037719871195375,0.21201642709118973,0.22911714159307023
1997-11-21,0.224479004740715,0.2291669994592666,0.224479004740715,0.2276040017604828,52056000,-0.020668810334321847,0.21715028584003446,0.22909233257884068
1997-11-24,0.2114579975605011,0.2208330035209655,0.2114579975605011,0.21875,40392000,-0.05975579705357569,0.2197915720088141,0.22719499894550868
1997-11-25,0.2101559937000274,0.2166669964790344,0.2020830065011978,0.2119790017604828,66096000,-0.0061763035686285776,0.22005199960299898,0.22703376057602107
1997-11-26,0.2130209952592849,0.2205729931592941,0.2119790017604828,0.2119790017604828,32616000,0.01354064804328204,0.21923357035432536,0.225396855246453
1997-11-28,0.2062499970197677,0.2166669964790344,0.205728992819786,0.2135419994592666,32064000,-0.03230171937902984,0.2171502837112971,0.22238347360066002
1997-12-01,0.2135419994592666,0.21875,0.2067710012197494,0.2119790017604828,47664000,0.03474452133566466,0.2154389981712613,0.22034975957302816
1997-12-02,0.2117190062999725,0.2151039987802505,0.208854004740715,0.2130209952592849,25248000,-0.008573578585265567,0.2129464277199336,0.21832842699119018
1997-12-03,0.2182289958000183,0.21875,0.2093749940395355,0.2098959982395172,25800000,0.030284997397672934,0.21205356929983407,0.21664190363316305
1997-12-04,0.2249999940395355,0.2276040017604828,0.2192710041999817,0.2200520038604736,60768000,0.030555424800215312,0.21398814022541043,0.21555061780271073
1997-12-05,0.2296880036592483,0.2296880036592483,0.2177080065011978,0.2218749970197677,53232000,0.02062150649345475,0.21677842736244196,0.21488099864550994
1997-12-08,0.2354169934988021,0.2385420054197311,0.2260420024394989,0.2270829975605011,95328000,0.024636499898151778,0.219977855682373,0.21499261756738022
1997-12-09,0.234375,0.2385420054197311,0.2302079945802688,0.2333330065011978,26640000,-0.0044359853803976855,0.2239957132509776,0.21548866516067863
1997-12-10,0.2255209982395172,0.2312500029802322,0.2197919934988021,0.2291669994592666,28896000,-0.03850912353841763,0.2257069987910134,0.2162079030559176
1997-12-11,0.234375,0.2416670024394989,0.2197919934988021,0.2197919934988021,100296000,0.03850912353841755,0.22894356931958876,0.21796880804357072
1997-12-12,0.2270829975605011,0.240104004740715,0.2203129976987838,0.2322919964790344,53448000,-0.03160681804908004,0.23020842671394345,0.21980409395127065
1997-12-15,0.2291669994592666,0.2333330065011978,0.2203129976987838,0.2291669994592666,33888000,0.009135414381857637,0.23080371320247647,0.22152780847890033
1997-12-16,0.2229170054197311,0.2322919964790344,0.2229170054197311,0.2322919964790344,33744000,-0.02765146387658561,0.22983642773968832,0.22222228490170975
1997-12-17,0.2195309996604919,0.2229170054197311,0.2127600014209747,0.21875,122808000,-0.015306078115846907,0.22756700004850114,0.22225947536173316
1997-12-18,0.2145829945802688,0.221353992819786,0.2114579975605011,0.2177080065011978,64080000,-0.022796866411488276,0.22473957070282524,0.22196185588836664
1997-12-19,0.2249999940395355,0.2260420024394989,0.2083330005407333,0.2114579975605011,95064000,0.04740379105993437,0.2246651415313993,0.221937046164558
1997-12-22,0.2348960041999817,0.2390629947185516,0.2216150015592575,0.2249999940395355,87048000,0.04304250516381346,0.22473957070282524,0.22220985591411585
1997-12-23,0.2312500029802322,0.236978992819786,0.2312500029802322,0.234375,23544000,-0.01564349159725472,0.22533485719135826,0.2225322844017119
1997-12-24,0.2302079945802688,0.2354169934988021,0.2234379947185516,0.2312500029802322,46728000,-0.0045161647496245174,0.22548357078007286,0.22342514140265324
1997-12-26,0.2260420024394989,0.2322919964790344,0.224479004740715,0.2281250059604644,9744000,-0.018262391024158123,0.22592999892575397,0.2241816180092948
1997-12-29,0.2374999970197677,0.2390629947185516,0.2265630066394806,0.2291669994592666,51048000,0.04944677742010689,0.2284969985485077,0.22534728475979396
1997-12-30,0.2424480020999908,0.2453130036592483,0.2390629947185516,0.2416670024394989,125712000,0.020619652129070173,0.23247771390846794,0.22707099928742364
1997-12-31,0.2510420083999634,0.2520830035209656,0.2421880066394806,0.2437500059604644,88920000,0.034833026215829,0.23619800167424335,0.22885671399888538
1998-01-02,0.2479169964790344,0.25,0.2398439943790435,0.25,33216000,-0.012526290744802653,0.23805814342839374,0.23058042781693594
1998-01-05,0.2374999970197677,0.2468750029802322,0.2354169934988021,0.2442709952592849,71808000,-0.042926387600096566,0.23895099971975595,0.23149809454168588
1998-01-06,0.2419269979000091,0.2437500059604644,0.2333330065011978,0.2348960041999817,83496000,0.01846840815112289,0.24062514305114743,0.2323041423445656
1998-01-07,0.2390629947185516,0.2416670024394989,0.2346349954605102,0.2416670024394989,54504000,-0.011908925647823521,0.2424852848052978,0.2327505704902467
1998-01-08,0.2307289987802505,0.2351559996604919,0.2265630066394806,0.2348960041999817,120312000,-0.03548323705859658,0.24151799934250961,0.23252733264650613
1998-01-09,0.2130209952592849,0.2333330065011978,0.2114579975605011,0.2333330065011978,132864000,-0.07985312622684307,0.23731414122240882,0.23151047527790064
1998-01-12,0.2151039987802505,0.2192710041999817,0.2072920054197311,0.2083330005407333,148032000,0.009730896287920962,0.23218013984816413,0.23101442768460223
1998-01-13,0.2322919964790344,0.2333330065011978,0.2161460071802139,0.2171880006790161,146424000,0.0768735593672945,0.22994799699102123,0.23091523704074673
1998-01-14,0.2437500059604644,0.2437500059604644,0.2312500029802322,0.2328130006790161,170112000,0.04814794853171926,0.23084085541112076,0.23170890410741166
1998-01-15,0.2476560026407241,0.2505210041999817,0.2395830005407333,0.2395830005407333,120288000,0.01589756281325078,0.23165928465979432,0.2325893328303382
1998-01-16,0.2395830005407333,0.2489580065011978,0.2385420054197311,0.2479169964790344,51264000,-0.03314078274928253,0.2317335712058203,0.23338295164562403
1998-01-20,0.2476560026407241,0.2505210041999817,0.2406249940395355,0.2411459982395172,109344000,0.03314078274928263,0.23415171461445938,0.23472223750182555
1998-01-21,0.2536459863185882,0.2583329975605011,0.2437500059604644,0.2468750029802322,174768000,0.023898843043475962,0.23995528476578842,0.23658237996555506
1998-01-22,0.2567709982395172,0.2635419964790344,0.2510420083999634,0.2536459863185882,189432000,0.012245090045903077,0.24590771325996938,0.23809528492745896
1998-01-23,0.2468750029802322,0.267188012599945,0.2468750029802322,0.267188012599945,182376000,-0.03930248250656055,0.24799099990299764,0.2386657134408042
1998-01-26,0.2406249940395355,0.2494789958000183,0.236978992819786,0.2489580065011978,94248000,-0.025642467455926174,0.24754456962857924,0.23911214158648533
1998-01-27,0.2374999970197677,0.2432290017604828,0.2333330065011978,0.2408850044012069,82080000,-0.013072069344937463,0.24609371168272828,0.23945937979789003
1998-01-28,0.2385420054197311,0.2416670024394989,0.2312500029802322,0.2374999970197677,105864000,0.0043778072473199805,0.24594499809401368,0.24005461803504394
1998-01-29,0.2479169964790344,0.2494789958000183,0.2390629947185516,0.2395830005407333,96720000,0.03854858035277667,0.24598228292805804,0.24055066562834235
1998-01-30,0.2458329945802688,0.2531250119209289,0.2442709952592849,0.25,74448000,-0.008441576960097672,0.24486614125115527,0.2407118557464508
1998-02-02,0.2598960101604461,0.2604170143604278,0.2468750029802322,0.2473960071802139,138264000,0.05562916852211556,0.2453125715255737,0.24113347487790235
1998-02-03,0.2575519979000091,0.262499988079071,0.2546879947185516,0.2593750059604645,88584000,-0.009059956778248118,0.24683785651411322,0.24159228446937733
1998-02-04,0.2531250119209289,0.2593750059604645,0.2526040077209472,0.2531250119209289,24696000,-0.01733814835438545,0.2486235733543123,0.2423363327980041
1998-02-05,0.2468750029802322,0.2557289898395538,0.2437500059604644,0.2557289898395538,116640000,-0.025001337228617325,0.24996285992009293,0.24257195208753854
1998-02-06,0.2453130036592483,0.2510420083999634,0.2437500059604644,0.2463539987802505,42456000,-0.006347186619351582,0.2509301453828811,0.24286957156090505
1998-02-09,0.2427079975605011,0.2479169964790344,0.2385420054197311,0.2458329945802688,52536000,-0.0106758964645748,0.2501860026802335,0.24344000007425032
1998-02-10,0.2651039958000183,0.2658849954605102,0.2416670024394989,0.2437500059604644,245928000,0.08826312134088485,0.25293900285448345,0.24592014295714237
1998-02-11,0.2645829916000366,0.2731769979000091,0.2640630006790161,0.2645829916000366,129480000,-0.001967216036626464,0.2536085716315678,0.2482762854723703
1998-02-12,0.2630209922790527,0.2651039958000183,0.2593750059604645,0.2635419964790344,60720000,-0.005921122403580293,0.2543898565428598,0.24973957098665686
1998-02-13,0.2593750059604645,0.2635419964790344,0.2572920024394989,0.262499988079071,168408000,-0.013958933578898092,0.255282712834222,0.2504836186057045
